order_id,order_date,supplier_id,analyst_id,num_skus,total_cost,sale_amount,margin,margin_pct,status,delivery_date
OC000188,2024-07-20 17:46:20.144170,SUP0027,AN002,2,2109686.03,2246591.57,136905.54,6.49,Completed,2024-08-15 17:46:20.144170
OC000189,2024-08-19 13:53:07.590512,SUP0009,AN003,1,912060.03,965075.2,53015.17,5.81,Completed,2024-09-08 13:53:07.590512
OC000190,2024-07-08 04:12:52.436462,SUP0042,AN002,1,1496950.98,1610739.17,113788.19,7.6,Completed,2024-07-11 04:12:52.436462
OC000191,2024-11-12 09:48:59.801476,SUP0011,AN007,3,3397357.49,4204226.12,806868.63,23.75,Completed,2024-11-19 09:48:59.801476
OC000192,2024-04-15 00:32:02.327692,SUP0017,AN007,8,9869372.32,11331126.91,1461754.59,14.81,Completed,2024-04-20 00:32:02.327692
OC000193,2024-12-09 05:22:04.782954,SUP0045,AN001,2,1186891.45,1298450.23,111558.78,9.4,Completed,2024-12-28 05:22:04.782954
OC000194,2024-11-27 18:48:02.995240,SUP0012,AN002,3,3552931.83,4026133.49,473201.66,13.32,Pending,2024-12-02 18:48:02.995240
OC000195,2024-05-24 06:18:53.621245,SUP0012,AN007,2,1457776.8,1788224.69,330447.89,22.67,Completed,2024-06-06 06:18:53.621245
OC000196,2024-11-19 03:08:24.288713,SUP0037,AN002,1,306454.1,339770.22,33316.12,10.87,Pending,2024-12-09 03:08:24.288713
OC000197,2024-12-14 07:09:00.654604,SUP0020,AN005,5,4014751.99,4573338.28,558586.29,13.91,Completed,2024-12-18 07:09:00.654604
OC000198,2024-03-01 17:18:29.356035,SUP0008,AN004,2,1066355.66,1201009.21,134653.55,12.63,Completed,2024-03-16 17:18:29.356035
OC000199,2024-11-11 21:44:27.522356,SUP0037,AN007,3,3001239.56,3321069.05,319829.49,10.66,Completed,2024-11-30 21:44:27.522356
OC000200,2024-12-21 03:10:59.147830,SUP0001,AN003,2,3623397.01,3836345.26,212948.25,5.88,Completed,2025-01-03 03:10:59.147830
OC000201,2024-07-10 12:49:39.155370,SUP0046,AN002,3,1753063.33,1899407.24,146343.91,8.35,Completed,2024-08-02 12:49:39.155370
OC000202,2024-09-18 13:33:51.231238,SUP0010,AN001,15,18603182.26,22312250.6,3709068.34,19.94,Completed,2024-09-21 13:33:51.231238
OC000203,2024-06-09 09:50:10.932046,SUP0039,AN002,5,4901399.56,5218273.11,316873.55,6.46,Completed,2024-07-07 09:50:10.932046
OC000204,2024-10-02 05:23:09.378003,SUP0003,AN002,25,29129645.88,33997838.98,4868193.1,16.71,Completed,2024-10-16 05:23:09.378003
OC000205,2024-07-08 18:59:35.473067,SUP0009,AN001,2,619185.64,747591.35,128405.71,20.74,Completed,2024-07-30 18:59:35.473067
OC000206,2024-11-10 04:58:12.032525,SUP0039,AN001,2,1238146.02,1394502.46,156356.44,12.63,Completed,2024-11-28 04:58:12.032525
OC000207,2024-09-23 17:25:38.190168,SUP0011,AN007,25,26865265.8,31094675.6,4229409.8,15.74,Completed,2024-10-05 17:25:38.190168
OC000208,2024-07-20 21:36:15.980860,SUP0007,AN006,25,27371495.68,30331190.11,2959694.43,10.81,Completed,2024-07-31 21:36:15.980860
OC000209,2024-05-13 09:02:35.856492,SUP0027,AN007,15,14311814.35,17603871.1,3292056.75,23.0,Completed,2024-05-31 09:02:35.856492
OC000210,2024-10-12 01:17:00.497452,SUP0027,AN007,5,6751485.99,8025434.86,1273948.87,18.87,Completed,2024-11-02 01:17:00.497452
OC000211,2024-06-26 04:41:31.029139,SUP0003,AN003,3,2937679.46,3087402.34,149722.88,5.1,Completed,2024-07-24 04:41:31.029139
OC000212,2024-05-22 04:24:24.606297,SUP0002,AN002,1,1328548.87,1584214.58,255665.71,19.24,Pending,2024-06-02 04:24:24.606297
OC000213,2024-05-04 09:02:28.938851,SUP0047,AN003,8,14527376.96,17504812.15,2977435.19,20.5,Pending,2024-05-24 09:02:28.938851
OC000214,2024-05-05 16:59:42.461890,SUP0047,AN005,8,11722982.14,14028997.34,2306015.2,19.67,Completed,2024-05-31 16:59:42.461890
OC000215,2024-04-19 19:17:54.595784,SUP0009,AN007,3,1355075.92,1594010.09,238934.17,17.63,Pending,2024-05-16 19:17:54.595784
OC000216,2024-09-24 11:11:16.922386,SUP0045,AN008,15,20891043.62,25517006.55,4625962.93,22.14,Completed,2024-10-11 11:11:16.922386
OC000217,2024-02-17 08:52:01.641543,SUP0047,AN008,59,67527826.62,75837757.45,8309930.83,12.31,Completed,2024-03-07 08:52:01.641543
OC000218,2024-08-30 09:22:22.641247,SUP0007,AN008,5,6015047.12,6901498.52,886451.4,14.74,Pending,2024-09-21 09:22:22.641247
OC000219,2024-01-13 18:16:32.957989,SUP0024,AN003,50,54006907.57,63181142.22,9174234.65,16.99,Completed,2024-02-08 18:16:32.957989
OC000220,2024-05-19 21:09:20.800375,SUP0006,AN001,1,1692032.94,2097191.54,405158.6,23.95,Completed,2024-06-05 21:09:20.800375
OC000221,2024-08-23 09:08:30.925869,SUP0009,AN006,1,1600934.63,1958680.25,357745.62,22.35,Completed,2024-09-02 09:08:30.925869
OC000222,2024-10-09 15:33:20.986050,SUP0047,AN007,8,13759175.12,15852784.71,2093609.59,15.22,Completed,2024-11-04 15:33:20.986050
OC000223,2024-03-28 06:28:54.815647,SUP0023,AN007,2,5720212.52,7061432.97,1341220.45,23.45,Completed,2024-04-07 06:28:54.815647
OC000224,2024-02-17 13:17:36.391981,SUP0020,AN004,3,2502366.78,2681821.57,179454.79,7.17,Completed,2024-03-07 13:17:36.391981
OC000225,2024-11-24 06:25:51.305489,SUP0021,AN003,1,653126.5,775178.58,122052.08,18.69,Completed,2024-12-16 06:25:51.305489
OC000226,2024-01-28 04:47:30.747441,SUP0038,AN002,5,7696239.53,8141138.46,444898.93,5.78,Completed,2024-02-02 04:47:30.747441
OC000227,2024-11-28 07:13:17.387693,SUP0050,AN007,2,3482462.66,3747358.86,264896.2,7.61,Completed,2024-12-25 07:13:17.387693
OC000228,2024-02-03 04:53:52.183661,SUP0047,AN004,5,10437434.87,11732464.72,1295029.85,12.41,Completed,2024-02-28 04:53:52.183661
OC000229,2024-08-02 04:15:44.094501,SUP0013,AN006,5,5876518.6,6862654.94,986136.34,16.78,Completed,2024-08-18 04:15:44.094501
OC000230,2024-07-25 01:15:18.413963,SUP0045,AN003,5,5600042.31,6550136.92,950094.61,16.97,Pending,2024-08-05 01:15:18.413963
OC000231,2024-09-04 10:00:15.369699,SUP0015,AN002,1,388703.5,408563.87,19860.37,5.11,Completed,2024-09-25 10:00:15.369699
OC000232,2024-09-15 10:34:26.342780,SUP0017,AN008,3,2559653.62,3022718.57,463064.95,18.09,Completed,2024-10-01 10:34:26.342780
OC000233,2024-09-27 20:44:53.547478,SUP0033,AN004,2,1064955.94,1151170.21,86214.27,8.1,Completed,2024-10-08 20:44:53.547478
OC000234,2024-01-06 02:10:38.896435,SUP0027,AN006,2,1868435.93,2098494.24,230058.31,12.31,Completed,2024-01-30 02:10:38.896435
OC000235,2024-05-03 11:39:57.511059,SUP0008,AN007,3,7584386.38,8590422.1,1006035.72,13.26,Pending,2024-05-11 11:39:57.511059
OC000236,2024-09-16 11:36:06.918575,SUP0035,AN003,8,13249539.65,14967023.82,1717484.17,12.96,Completed,2024-10-16 11:36:06.918575
OC000237,2024-01-01 20:38:40.946716,SUP0031,AN005,1,220804.96,264869.42,44064.46,19.96,Pending,2024-01-29 20:38:40.946716
OC000238,2024-08-21 23:43:08.779340,SUP0021,AN001,2,1279991.51,1398892.01,118900.5,9.29,Pending,2024-09-18 23:43:08.779340
OC000239,2024-05-01 04:55:53.344041,SUP0003,AN003,5,10844371.97,11499486.55,655114.58,6.04,Pending,2024-05-24 04:55:53.344041
OC000240,2024-04-12 17:25:13.456583,SUP0040,AN003,2,1422250.13,1627528.8,205278.67,14.43,Pending,2024-04-17 17:25:13.456583
OC000241,2024-03-08 02:50:04.766975,SUP0025,AN003,8,9968208.53,11690646.36,1722437.83,17.28,Completed,2024-04-02 02:50:04.766975
OC000242,2024-07-18 13:09:47.355131,SUP0034,AN003,3,5028676.51,5924073.91,895397.4,17.81,Pending,2024-07-21 13:09:47.355131
OC000243,2024-08-02 05:37:01.787385,SUP0014,AN003,5,5642775.31,6809655.48,1166880.17,20.68,Completed,2024-08-24 05:37:01.787385
OC000244,2024-09-22 23:39:49.528533,SUP0050,AN002,2,4152396.08,4389963.91,237567.83,5.72,Completed,2024-10-15 23:39:49.528533
OC000245,2024-03-10 00:34:51.102778,SUP0019,AN008,1,783628.44,836420.36,52791.92,6.74,Completed,2024-04-06 00:34:51.102778
OC000246,2024-12-06 05:02:39.215225,SUP0026,AN006,5,9872430.25,11388327.5,1515897.25,15.35,Completed,2024-12-11 05:02:39.215225
OC000247,2024-12-02 19:19:00.174909,SUP0028,AN004,5,7701533.11,8622783.18,921250.07,11.96,Completed,2024-12-12 19:19:00.174909
OC000248,2024-12-01 01:27:59.731048,SUP0014,AN004,1,1286619.36,1598767.92,312148.56,24.26,Pending,2024-12-16 01:27:59.731048
OC000249,2024-02-19 21:47:54.305187,SUP0040,AN006,5,4881652.62,5671143.47,789490.85,16.17,Completed,2024-03-03 21:47:54.305187
OC000250,2024-03-25 14:18:40.859464,SUP0013,AN007,3,2445556.17,2996350.71,550794.54,22.52,Completed,2024-04-19 14:18:40.859464
OC000251,2024-07-07 14:37:21.926919,SUP0035,AN005,5,9577051.75,11506776.51,1929724.76,20.15,Pending,2024-07-31 14:37:21.926919
OC000252,2024-03-02 04:09:49.194517,SUP0025,AN008,3,3986476.0,4278499.96,292023.96,7.33,Completed,2024-03-17 04:09:49.194517
OC000253,2024-01-21 19:26:43.945931,SUP0013,AN004,5,4800839.74,5809171.05,1008331.31,21.0,Pending,2024-02-04 19:26:43.945931
OC000254,2024-07-05 04:12:09.092484,SUP0046,AN003,5,6341063.81,6776072.75,435008.94,6.86,Completed,2024-07-10 04:12:09.092484
OC000255,2024-09-26 04:15:33.454846,SUP0038,AN008,3,1916071.06,2147355.37,231284.31,12.07,Completed,2024-10-04 04:15:33.454846
OC000256,2024-12-26 08:12:43.468971,SUP0028,AN002,3,7446538.08,8562028.5,1115490.42,14.98,Completed,2025-01-05 08:12:43.468971
OC000257,2024-01-08 16:17:05.528401,SUP0028,AN005,1,1205848.08,1316009.21,110161.13,9.14,Completed,2024-02-06 16:17:05.528401
OC000258,2024-10-23 17:26:38.358492,SUP0025,AN005,8,13420286.09,16656667.75,3236381.66,24.12,Pending,2024-11-14 17:26:38.358492
OC000259,2024-06-16 05:20:48.825868,SUP0002,AN007,8,6314612.6,7252130.98,937518.38,14.85,Completed,2024-07-04 05:20:48.825868
OC000260,2024-11-17 11:37:43.065709,SUP0017,AN002,15,13965238.49,16066937.65,2101699.16,15.05,Pending,2024-12-17 11:37:43.065709
OC000261,2024-02-10 18:10:44.452253,SUP0040,AN001,1,202282.47,230893.14,28610.67,14.14,Completed,2024-03-06 18:10:44.452253
OC000262,2024-11-26 12:37:23.568632,SUP0036,AN006,8,5344653.12,5719578.21,374925.09,7.01,Completed,2024-12-18 12:37:23.568632
OC000263,2024-04-20 13:27:10.079430,SUP0034,AN005,3,3719278.01,4081639.2,362361.19,9.74,Pending,2024-05-12 13:27:10.079430
OC000264,2024-01-22 09:01:28.246788,SUP0047,AN005,3,5340470.66,5832362.7,491892.04,9.21,Completed,2024-02-05 09:01:28.246788
OC000265,2024-01-27 09:29:30.486554,SUP0034,AN004,1,1292748.08,1429683.59,136935.51,10.59,Completed,2024-02-17 09:29:30.486554
OC000266,2024-05-29 16:12:24.309862,SUP0004,AN005,5,6234480.11,6882802.58,648322.47,10.4,Completed,2024-06-18 16:12:24.309862
OC000267,2024-04-01 10:44:58.865207,SUP0022,AN006,3,2072948.82,2508283.6,435334.78,21.0,Completed,2024-04-19 10:44:58.865207
OC000268,2024-03-20 19:16:34.477598,SUP0039,AN001,50,62820040.74,70422635.63,7602594.89,12.1,Pending,2024-04-16 19:16:34.477598
OC000269,2024-03-27 18:15:27.876724,SUP0010,AN005,2,560894.92,657779.84,96884.92,17.27,Pending,2024-04-19 18:15:27.876724
OC000270,2024-10-30 19:56:39.062802,SUP0004,AN008,3,3984471.54,4519838.28,535366.74,13.44,Pending,2024-11-29 19:56:39.062802
OC000271,2024-10-12 05:40:27.708636,SUP0024,AN004,1,153796.8,163920.07,10123.27,6.58,Completed,2024-10-22 05:40:27.708636
OC000272,2024-03-02 15:12:05.396378,SUP0011,AN006,3,3259362.69,3596688.73,337326.04,10.35,Pending,2024-03-13 15:12:05.396378
OC000273,2024-07-15 17:46:19.897024,SUP0039,AN002,3,5496304.18,6593251.62,1096947.44,19.96,Pending,2024-07-31 17:46:19.897024
OC000274,2024-04-17 01:36:05.614223,SUP0003,AN006,15,11969670.23,12720868.54,751198.31,6.28,Pending,2024-05-07 01:36:05.614223
OC000275,2024-07-07 14:26:16.023600,SUP0021,AN004,1,240803.57,254113.5,13309.93,5.53,Pending,2024-07-26 14:26:16.023600
OC000276,2024-11-01 15:47:35.745343,SUP0044,AN002,2,4870157.56,5214894.98,344737.42,7.08,Completed,2024-11-06 15:47:35.745343
OC000277,2024-02-02 11:53:03.893370,SUP0005,AN002,2,2071322.28,2303049.66,231727.38,11.19,Completed,2024-02-28 11:53:03.893370
OC000278,2024-01-03 03:23:58.995511,SUP0009,AN003,2,1657059.28,1783419.03,126359.75,7.63,Completed,2024-01-06 03:23:58.995511
OC000279,2024-12-10 21:40:51.830886,SUP0002,AN008,3,3523740.6,4029181.35,505440.75,14.34,Completed,2024-12-30 21:40:51.830886
OC000280,2024-08-21 21:54:59.608999,SUP0027,AN005,3,6453819.0,7539133.12,1085314.12,16.82,Pending,2024-09-13 21:54:59.608999
OC000281,2024-06-25 02:15:28.549339,SUP0006,AN008,15,17493480.46,19810330.33,2316849.87,13.24,Completed,2024-07-07 02:15:28.549339
OC000282,2024-08-29 20:28:21.610265,SUP0025,AN007,3,2809222.48,3407800.25,598577.77,21.31,Completed,2024-09-12 20:28:21.610265
OC000283,2024-07-18 07:45:16.654212,SUP0006,AN007,8,11955358.54,13269516.7,1314158.16,10.99,Pending,2024-08-15 07:45:16.654212
OC000284,2024-10-13 07:29:09.747344,SUP0017,AN001,25,25172639.06,30497029.51,5324390.45,21.15,Completed,2024-10-25 07:29:09.747344
OC000285,2024-11-09 05:51:21.721630,SUP0050,AN007,8,9277142.25,9994495.48,717353.23,7.73,Completed,2024-12-02 05:51:21.721630
OC000286,2024-07-20 01:24:57.720303,SUP0050,AN007,25,32000560.94,34564981.53,2564420.59,8.01,Pending,2024-07-29 01:24:57.720303
OC000287,2024-07-01 15:56:38.082749,SUP0018,AN001,3,1241735.04,1418976.44,177241.4,14.27,Completed,2024-07-14 15:56:38.082749
OC000288,2024-12-09 17:06:08.491411,SUP0022,AN001,15,14717708.92,18322365.78,3604656.86,24.49,Completed,2024-12-24 17:06:08.491411
OC000289,2024-03-13 08:31:43.481138,SUP0028,AN008,1,1174304.88,1291068.88,116764.0,9.94,Completed,2024-03-22 08:31:43.481138
OC000290,2024-03-21 22:30:12.707775,SUP0049,AN006,8,12243069.72,15208864.96,2965795.24,24.22,Completed,2024-03-29 22:30:12.707775
OC000291,2024-10-20 13:02:24.285500,SUP0004,AN006,8,10213557.93,11334624.77,1121066.84,10.98,Completed,2024-10-24 13:02:24.285500
OC000292,2024-04-02 10:58:57.285772,SUP0033,AN008,3,2199762.81,2588200.87,388438.06,17.66,Completed,2024-04-05 10:58:57.285772
OC000293,2024-07-04 03:38:39.780983,SUP0015,AN005,2,2515943.52,2701947.02,186003.5,7.39,Completed,2024-07-07 03:38:39.780983
OC000294,2024-04-01 01:08:22.137063,SUP0015,AN005,5,10660774.5,11524280.05,863505.55,8.1,Completed,2024-04-11 01:08:22.137063
OC000295,2024-05-18 05:06:56.191140,SUP0015,AN004,1,210692.79,242293.3,31600.51,15.0,Completed,2024-06-14 05:06:56.191140
OC000296,2024-08-12 13:11:40.989786,SUP0039,AN005,15,17797567.57,21554724.41,3757156.84,21.11,Pending,2024-09-07 13:11:40.989786
OC000297,2024-04-14 21:38:55.552226,SUP0002,AN006,1,4312308.99,4853735.72,541426.73,12.56,Completed,2024-04-25 21:38:55.552226
OC000298,2024-05-01 17:07:41.550837,SUP0022,AN004,2,2368107.48,2821186.11,453078.63,19.13,Completed,2024-05-21 17:07:41.550837
OC000299,2024-04-24 18:12:20.823977,SUP0012,AN005,8,10931510.72,12080028.72,1148518.0,10.51,Completed,2024-04-29 18:12:20.823977
OC000300,2024-04-11 09:09:30.074461,SUP0032,AN005,15,20823426.01,25433021.57,4609595.56,22.14,Completed,2024-04-24 09:09:30.074461
OC000301,2024-11-02 20:14:54.503939,SUP0005,AN004,2,4334241.81,5121591.0,787349.19,18.17,Pending,2024-11-11 20:14:54.503939
OC000302,2024-09-17 11:47:18.692833,SUP0050,AN001,5,9143141.15,10118036.04,974894.89,10.66,Pending,2024-10-10 11:47:18.692833
OC000303,2024-11-06 05:35:30.550714,SUP0048,AN006,3,4900348.29,5210716.6,310368.31,6.33,Completed,2024-11-14 05:35:30.550714
OC000304,2024-01-05 17:35:22.117383,SUP0023,AN008,2,1205701.42,1383028.82,177327.4,14.71,Completed,2024-01-09 17:35:22.117383
OC000305,2024-03-04 20:10:37.343182,SUP0010,AN002,15,25985907.42,27653547.63,1667640.21,6.42,Completed,2024-03-27 20:10:37.343182
OC000306,2024-07-22 22:03:53.050077,SUP0016,AN004,2,3312564.62,3788288.08,475723.46,14.36,Completed,2024-08-05 22:03:53.050077
OC000307,2024-12-09 07:02:33.989043,SUP0016,AN008,8,10099295.7,12087443.73,1988148.03,19.69,Completed,2024-12-14 07:02:33.989043
OC000308,2024-12-19 06:54:22.303398,SUP0039,AN001,2,3314852.67,3547704.58,232851.91,7.02,Completed,2025-01-08 06:54:22.303398
OC000309,2024-06-10 08:30:35.560886,SUP0033,AN006,1,656120.75,757975.89,101855.14,15.52,Completed,2024-07-01 08:30:35.560886
OC000310,2024-08-07 17:47:08.514045,SUP0029,AN002,3,4178122.5,5013073.79,834951.29,19.98,Pending,2024-09-02 17:47:08.514045
OC000311,2024-10-20 09:01:56.890155,SUP0015,AN001,15,19149745.03,22625545.86,3475800.83,18.15,Pending,2024-11-03 09:01:56.890155
OC000312,2024-01-04 01:52:40.992825,SUP0011,AN001,3,4163042.28,4714514.91,551472.63,13.25,Pending,2024-02-02 01:52:40.992825
OC000313,2024-08-06 12:49:14.259001,SUP0023,AN008,5,9396334.9,10570995.3,1174660.4,12.5,Completed,2024-08-20 12:49:14.259001
OC000314,2024-12-14 19:46:53.248610,SUP0031,AN003,50,54878863.45,62982017.38,8103153.93,14.77,Completed,2025-01-05 19:46:53.248610
OC000315,2024-02-09 23:26:20.758070,SUP0024,AN005,1,216156.05,258556.76,42400.71,19.62,Pending,2024-02-14 23:26:20.758070
OC000316,2024-04-28 18:23:25.509003,SUP0041,AN003,3,4265485.28,5229307.94,963822.66,22.6,Pending,2024-05-14 18:23:25.509003
OC000317,2024-01-20 06:06:44.745539,SUP0023,AN002,2,2605580.42,2854005.67,248425.25,9.53,Completed,2024-02-12 06:06:44.745539
OC000318,2024-12-26 05:13:47.878953,SUP0005,AN001,2,2042080.88,2268663.39,226582.51,11.1,Completed,2025-01-08 05:13:47.878953
OC000319,2024-11-21 23:31:16.525244,SUP0042,AN004,1,2805798.8,3263095.12,457296.32,16.3,Completed,2024-12-10 23:31:16.525244
OC000320,2024-05-14 20:37:50.241411,SUP0047,AN002,2,417097.67,450732.22,33634.55,8.06,Pending,2024-05-31 20:37:50.241411
OC000321,2024-01-15 21:15:13.369883,SUP0026,AN004,3,4757458.82,5475577.58,718118.76,15.09,Completed,2024-01-31 21:15:13.369883
OC000322,2024-02-09 23:15:38.446836,SUP0047,AN007,3,2631388.49,2832526.06,201137.57,7.64,Completed,2024-02-27 23:15:38.446836
OC000323,2024-10-04 18:31:07.009703,SUP0031,AN004,2,5364305.2,5685424.42,321119.22,5.99,Pending,2024-10-15 18:31:07.009703
OC000324,2024-12-19 18:03:48.514245,SUP0047,AN004,2,2741384.5,3153591.75,412207.25,15.04,Completed,2025-01-15 18:03:48.514245
OC000325,2024-04-04 16:49:07.695851,SUP0037,AN002,25,28435760.89,32209653.0,3773892.11,13.27,Completed,2024-04-18 16:49:07.695851
OC000326,2024-07-28 20:35:22.489181,SUP0047,AN005,3,7787247.78,8214311.09,427063.31,5.48,Completed,2024-08-05 20:35:22.489181
OC000327,2024-06-22 09:32:56.137851,SUP0025,AN002,2,1107002.51,1344251.76,237249.25,21.43,Pending,2024-07-14 09:32:56.137851
OC000328,2024-01-19 13:31:13.021841,SUP0043,AN008,3,947156.58,1124342.91,177186.33,18.71,Completed,2024-02-15 13:31:13.021841
OC000329,2024-03-07 22:54:26.229454,SUP0005,AN004,5,5699440.85,6261460.79,562019.94,9.86,Completed,2024-04-06 22:54:26.229454
OC000330,2024-12-29 10:46:27.189763,SUP0037,AN008,1,208376.97,219368.16,10991.19,5.27,Completed,2025-01-10 10:46:27.189763
OC000331,2024-07-21 22:42:46.451674,SUP0009,AN003,5,4373104.89,4777070.73,403965.84,9.24,Completed,2024-08-10 22:42:46.451674
OC000332,2024-11-17 18:07:02.473572,SUP0029,AN008,1,3464579.62,4325390.55,860810.93,24.85,Completed,2024-12-02 18:07:02.473572
OC000333,2024-08-22 10:35:17.105146,SUP0032,AN007,3,3658198.77,3872921.87,214723.1,5.87,Completed,2024-08-26 10:35:17.105146
OC000334,2024-10-03 06:54:03.623624,SUP0028,AN003,2,3348375.0,3697464.16,349089.16,10.43,Pending,2024-10-26 06:54:03.623624
OC000335,2024-11-22 01:07:03.293531,SUP0048,AN007,3,2659374.29,3143578.71,484204.42,18.21,Completed,2024-12-22 01:07:03.293531
OC000336,2024-12-30 10:09:46.385599,SUP0013,AN004,25,26833514.62,29811645.78,2978131.16,11.1,Pending,2025-01-14 10:09:46.385599
OC000337,2024-03-20 14:23:54.653938,SUP0034,AN004,1,3847952.64,4161180.03,313227.39,8.14,Completed,2024-04-13 14:23:54.653938
OC000338,2024-08-06 04:39:34.958130,SUP0043,AN005,1,2618755.11,2908036.53,289281.42,11.05,Completed,2024-09-03 04:39:34.958130
OC000339,2024-05-21 08:40:18.148953,SUP0010,AN001,3,2549071.3,3157859.22,608787.92,23.88,Completed,2024-05-31 08:40:18.148953
OC000340,2024-03-14 10:47:47.666711,SUP0016,AN006,1,424084.89,501008.1,76923.21,18.14,Completed,2024-04-09 10:47:47.666711
OC000341,2024-02-10 04:01:10.071706,SUP0010,AN003,5,8874881.16,10059381.97,1184500.81,13.35,Completed,2024-02-26 04:01:10.071706
OC000342,2024-10-30 20:49:25.703186,SUP0015,AN004,1,1069165.6,1317155.44,247989.84,23.19,Completed,2024-11-16 20:49:25.703186
OC000343,2024-01-05 08:53:35.780723,SUP0025,AN005,8,14386779.84,15995217.21,1608437.37,11.18,Completed,2024-01-21 08:53:35.780723
OC000344,2024-12-07 18:31:24.919186,SUP0028,AN007,5,7662068.9,8531707.91,869639.01,11.35,Completed,2024-12-15 18:31:24.919186
OC000345,2024-05-17 10:25:41.763861,SUP0020,AN003,15,18816338.26,20464399.62,1648061.36,8.76,Completed,2024-05-25 10:25:41.763861
OC000346,2024-08-22 22:09:05.754793,SUP0009,AN005,50,76329326.94,85105606.19,8776279.25,11.5,Pending,2024-09-01 22:09:05.754793
OC000347,2024-07-12 23:38:13.202624,SUP0013,AN004,1,1580628.5,1787648.72,207020.22,13.1,Completed,2024-08-03 23:38:13.202624
OC000348,2024-02-06 23:30:13.950124,SUP0039,AN007,3,7935980.77,8829409.5,893428.73,11.26,Completed,2024-02-25 23:30:13.950124
OC000349,2024-03-27 03:46:27.624607,SUP0020,AN006,2,1288984.67,1579722.88,290738.21,22.56,Completed,2024-04-15 03:46:27.624607
OC000350,2024-11-07 16:22:50.225826,SUP0002,AN001,3,2114499.85,2384055.38,269555.53,12.75,Completed,2024-11-16 16:22:50.225826
OC000351,2024-09-24 12:30:21.452243,SUP0037,AN002,1,1586788.8,1805624.07,218835.27,13.79,Completed,2024-10-21 12:30:21.452243
OC000352,2024-01-08 01:04:54.715809,SUP0033,AN005,2,535455.8,607470.56,72014.76,13.45,Completed,2024-02-02 01:04:54.715809
OC000353,2024-03-09 03:33:33.132097,SUP0034,AN003,1,623827.19,712857.18,89029.99,14.27,Pending,2024-03-14 03:33:33.132097
OC000354,2024-06-26 19:02:01.566129,SUP0048,AN006,8,11990568.96,13581859.68,1591290.72,13.27,Pending,2024-06-29 19:02:01.566129
OC000355,2024-03-20 15:09:41.687336,SUP0004,AN004,3,3373844.93,4147546.86,773701.93,22.93,Completed,2024-04-06 15:09:41.687336
OC000356,2024-08-28 22:07:36.810013,SUP0034,AN005,1,1053089.52,1251432.07,198342.55,18.83,Completed,2024-09-22 22:07:36.810013
