invoice_id,order_id,invoice_date,assigned_to,processed_date,processing_days,amount,has_error,error_type
INV001317,OC001317,2024-01-22 22:45:11.520766,AN004,2024-01-27 22:45:11.520766,5,1838339.47,False,
INV001318,OC001318,2024-06-23 05:25:49.814404,AN006,2024-06-29 05:25:49.814404,6,25918052.54,False,
INV001319,OC001319,2024-07-18 21:17:10.460012,AN004,2024-07-20 21:17:10.460012,2,3063687.65,False,
INV001320,OC001320,2024-04-15 10:25:32.895274,AN004,2024-04-20 10:25:32.895274,5,203909.34,False,
INV001321,OC001321,2024-06-17 10:00:22.299146,AN003,2024-06-18 10:00:22.299146,1,19405510.23,False,
INV001325,OC001325,2024-03-12 17:22:46.470610,AN003,2024-03-16 17:22:46.470610,4,15648759.22,False,
INV001330,OC001330,2024-04-26 00:02:57.422277,AN001,2024-05-02 00:02:57.422277,6,1266049.22,False,
INV001331,OC001331,2024-04-25 10:15:41.827251,AN007,2024-04-29 10:15:41.827251,4,32887145.73,False,
INV001333,OC001333,2024-11-05 15:28:21.512714,AN004,2024-11-10 15:28:21.512714,5,5666078.85,False,
INV001334,OC001334,2024-03-14 01:30:02.734254,AN007,2024-03-19 01:30:02.734254,5,23480585.59,False,
INV001335,OC001335,2024-03-22 22:12:43.582515,AN003,2024-03-25 22:12:43.582515,3,2621548.3,False,
INV001336,OC001336,2024-02-25 14:16:13.068305,AN008,2024-02-28 14:16:13.068305,3,5013181.59,False,
INV001337,OC001337,2024-09-27 06:51:34.635997,AN004,2024-10-01 06:51:34.635997,4,4622543.52,False,
INV001338,OC001338,2024-08-05 02:18:51.556144,AN008,2024-08-07 02:18:51.556144,2,4071911.09,False,
INV001339,OC001339,2024-10-11 20:13:08.841074,AN001,2024-10-17 20:13:08.841074,6,7112285.96,False,
INV001340,OC001340,2024-04-22 19:32:11.901936,AN003,2024-04-25 19:32:11.901936,3,5481712.43,False,
INV001341,OC001341,2024-02-12 10:15:45.269659,AN008,2024-02-18 10:15:45.269659,6,1725087.3,False,
INV001342,OC001342,2024-02-21 02:12:33.358147,AN005,2024-02-25 02:12:33.358147,4,6223975.92,True,Monto incorrecto
INV001343,OC001343,2024-12-03 17:34:39.252215,AN007,2024-12-04 17:34:39.252215,1,1645374.82,False,
INV001345,OC001345,2024-06-28 11:30:15.030728,AN006,2024-07-02 11:30:15.030728,4,7381436.36,False,
INV001346,OC001346,2024-11-04 06:33:56.537886,AN004,2024-11-10 06:33:56.537886,6,2073204.72,True,Datos faltantes
INV001348,OC001348,2024-03-03 13:27:35.532767,AN008,2024-03-05 13:27:35.532767,2,3107794.37,False,
INV001349,OC001349,2024-11-24 12:00:23.081234,AN004,2024-11-25 12:00:23.081234,1,4391322.85,False,
INV001351,OC001351,2024-01-26 18:45:16.061796,AN001,2024-01-27 18:45:16.061796,1,4408776.97,False,
INV001352,OC001352,2024-05-11 23:22:20.797921,AN008,2024-05-12 23:22:20.797921,1,3323508.22,False,
INV001353,OC001353,2024-09-20 03:23:00.507534,AN006,2024-09-23 03:23:00.507534,3,13630159.96,False,
INV001354,OC001354,2024-09-24 07:15:56.385621,AN004,2024-09-29 07:15:56.385621,5,12765883.66,False,
INV001355,OC001355,2024-03-17 14:43:32.006755,AN002,2024-03-24 14:43:32.006755,7,1618018.67,False,
INV001356,OC001356,2024-05-18 12:50:20.663171,AN004,2024-05-20 12:50:20.663171,2,20165987.99,False,
INV001357,OC001357,2024-02-04 10:19:32.994139,AN008,2024-02-06 10:19:32.994139,2,13914059.63,False,
INV001358,OC001358,2024-07-14 12:35:19.537916,AN005,2024-07-17 12:35:19.537916,3,4107258.73,True,Datos faltantes
INV001359,OC001359,2024-08-25 03:32:48.350452,AN007,2024-09-01 03:32:48.350452,7,1560121.69,False,
INV001361,OC001361,2024-12-17 00:45:32.228893,AN002,2024-12-19 00:45:32.228893,2,2383205.88,False,
INV001362,OC001362,2024-10-16 16:57:07.874614,AN007,2024-10-19 16:57:07.874614,3,13281327.93,False,
INV001363,OC001363,2024-11-24 11:55:37.467711,AN004,2024-11-25 11:55:37.467711,1,13293676.55,False,
INV001364,OC001364,2024-02-28 08:18:40.963331,AN004,2024-03-06 08:18:40.963331,7,3632040.45,True,Monto incorrecto
INV001365,OC001365,2024-10-28 07:14:38.608530,AN003,2024-11-04 07:14:38.608530,7,24979106.0,False,
INV001366,OC001366,2024-12-22 07:22:57.995562,AN005,2024-12-25 07:22:57.995562,3,64456257.95,False,
INV001369,OC001369,2024-01-26 20:09:08.925532,AN006,2024-01-27 20:09:08.925532,1,3163962.18,False,
INV001370,OC001370,2024-12-18 05:12:42.228823,AN005,2024-12-21 05:12:42.228823,3,38098686.74,False,
INV001372,OC001372,2024-06-22 18:29:38.202736,AN004,2024-06-23 18:29:38.202736,1,26337710.2,False,
INV001373,OC001373,2024-11-21 16:10:11.587380,AN004,2024-11-23 16:10:11.587380,2,1155007.4,False,
INV001374,OC001374,2024-04-01 20:15:12.049893,AN002,2024-04-04 20:15:12.049893,3,4362087.08,False,
INV001376,OC001376,2024-02-04 06:34:04.448175,AN005,2024-02-10 06:34:04.448175,6,1105782.46,False,
INV001377,OC001377,2024-11-28 07:15:03.194174,AN005,2024-11-30 07:15:03.194174,2,8321689.95,False,
INV001378,OC001378,2024-04-11 13:33:26.599933,AN003,2024-04-15 13:33:26.599933,4,4715291.94,False,
INV001379,OC001379,2024-05-03 09:55:08.100845,AN007,2024-05-08 09:55:08.100845,5,2626290.88,False,
INV001380,OC001380,2024-05-02 16:28:42.614430,AN008,2024-05-04 16:28:42.614430,2,25700879.35,False,
INV001381,OC001381,2024-10-15 01:53:32.107115,AN004,2024-10-19 01:53:32.107115,4,69073946.94,False,
INV001382,OC001382,2024-07-28 16:25:00.692395,AN004,2024-07-30 16:25:00.692395,2,1363599.8,False,
INV001383,OC001383,2024-05-26 19:39:41.280670,AN001,2024-05-29 19:39:41.280670,3,25087408.95,False,
INV001384,OC001384,2024-12-24 01:21:38.273478,AN004,2024-12-30 01:21:38.273478,6,8437899.52,False,
INV001385,OC001385,2024-03-02 21:12:06.894478,AN007,2024-03-05 21:12:06.894478,3,3849552.07,False,
INV001386,OC001386,2024-06-27 22:58:05.676410,AN008,2024-07-03 22:58:05.676410,6,13506381.94,False,
INV001387,OC001387,2024-06-12 00:35:17.441779,AN003,2024-06-17 00:35:17.441779,5,7624360.65,False,
INV001388,OC001388,2024-06-22 07:33:36.042933,AN001,2024-06-25 07:33:36.042933,3,343794.78,False,
INV001390,OC001390,2024-05-11 15:25:15.644799,AN006,2024-05-14 15:25:15.644799,3,8739473.3,False,
INV001391,OC001391,2024-02-15 05:22:25.387995,AN001,2024-02-19 05:22:25.387995,4,1663325.75,False,
INV001393,OC001393,2024-09-16 14:44:08.487710,AN005,2024-09-21 14:44:08.487710,5,2510462.8,False,
INV001394,OC001394,2024-11-16 20:59:29.761468,AN002,2024-11-20 20:59:29.761468,4,572236.29,False,
INV001396,OC001396,2024-11-01 20:40:25.315690,AN007,2024-11-03 20:40:25.315690,2,1346100.92,False,
INV001397,OC001397,2024-10-26 01:42:34.529089,AN002,2024-11-02 01:42:34.529089,7,11922463.53,False,
INV001398,OC001398,2024-06-01 03:01:17.906631,AN002,2024-06-06 03:01:17.906631,5,32480695.97,False,
INV001399,OC001399,2024-01-31 23:09:15.700588,AN001,2024-02-03 23:09:15.700588,3,1029902.85,False,
INV001400,OC001400,2024-02-20 03:34:48.359241,AN004,2024-02-27 03:34:48.359241,7,1649891.94,False,
INV001401,OC001401,2024-03-31 08:06:23.508812,AN007,2024-04-02 08:06:23.508812,2,2927880.12,False,
INV001402,OC001402,2024-12-14 22:41:30.009184,AN007,2024-12-20 22:41:30.009184,6,3537546.91,False,
INV001403,OC001403,2024-10-12 22:58:59.738169,AN001,2024-10-16 22:58:59.738169,4,70273477.44,False,
INV001404,OC001404,2024-01-22 16:22:29.396186,AN004,2024-01-29 16:22:29.396186,7,373428.32,False,
INV001405,OC001405,2024-04-10 23:37:44.796887,AN005,2024-04-16 23:37:44.796887,6,3670928.34,False,
INV001407,OC001407,2024-07-14 06:01:10.654089,AN001,2024-07-19 06:01:10.654089,5,5755608.78,False,
INV001408,OC001408,2024-07-24 05:58:39.242323,AN004,2024-07-26 05:58:39.242323,2,21451374.07,False,
INV001409,OC001409,2024-04-08 01:39:37.996277,AN004,2024-04-13 01:39:37.996277,5,19875586.86,False,
INV001410,OC001410,2024-06-05 19:36:16.188043,AN004,2024-06-07 19:36:16.188043,2,4119573.21,False,
INV001411,OC001411,2024-10-21 01:39:14.099512,AN008,2024-10-25 01:39:14.099512,4,1428522.52,False,
INV001412,OC001412,2024-08-29 07:09:11.979903,AN004,2024-09-01 07:09:11.979903,3,4943027.1,False,
INV001413,OC001413,2024-06-04 18:22:10.570065,AN004,2024-06-05 18:22:10.570065,1,10909990.33,False,
INV001414,OC001414,2024-07-21 18:02:40.044458,AN006,2024-07-28 18:02:40.044458,7,2811010.58,False,
INV001416,OC001416,2024-09-11 13:29:01.475204,AN001,2024-09-13 13:29:01.475204,2,474003.76,False,
INV001417,OC001417,2024-04-06 14:43:52.307644,AN003,2024-04-08 14:43:52.307644,2,21298009.85,False,
INV001418,OC001418,2024-02-01 02:16:07.956197,AN008,2024-02-07 02:16:07.956197,6,24982.41,False,
INV001419,OC001419,2024-12-21 09:49:56.198001,AN005,2024-12-24 09:49:56.198001,3,25893017.46,False,
INV001420,OC001420,2024-04-24 17:14:03.008920,AN004,2024-04-26 17:14:03.008920,2,25920764.05,False,
INV001421,OC001421,2024-11-08 09:43:25.847917,AN008,2024-11-12 09:43:25.847917,4,684349.18,False,
INV001422,OC001422,2024-07-26 14:12:39.458454,AN008,2024-08-01 14:12:39.458454,6,3656742.71,False,
INV001424,OC001424,2024-05-31 20:20:26.155988,AN006,2024-06-05 20:20:26.155988,5,22502220.42,False,
INV001425,OC001425,2024-09-15 04:43:09.034143,AN007,2024-09-20 04:43:09.034143,5,1370742.59,False,
INV001426,OC001426,2024-12-01 13:54:25.248655,AN007,2024-12-08 13:54:25.248655,7,23715830.56,False,
INV001427,OC001427,2024-03-02 22:29:35.485557,AN001,2024-03-03 22:29:35.485557,1,13506090.37,False,
INV001428,OC001428,2024-03-28 15:05:20.275129,AN004,2024-04-03 15:05:20.275129,6,1656314.33,False,
INV001429,OC001429,2024-05-19 18:14:42.400081,AN007,2024-05-20 18:14:42.400081,1,17767807.41,False,
INV001432,OC001432,2024-01-31 09:51:06.932059,AN004,2024-02-06 09:51:06.932059,6,1950239.99,False,
INV001433,OC001433,2024-03-27 15:37:13.984188,AN006,2024-03-28 15:37:13.984188,1,41621945.77,True,Monto incorrecto
INV001434,OC001434,2024-06-17 20:55:55.227701,AN003,2024-06-24 20:55:55.227701,7,4820050.33,False,
INV001435,OC001435,2024-03-18 11:56:40.473521,AN002,2024-03-22 11:56:40.473521,4,7179941.25,False,
INV001437,OC001437,2024-10-25 22:39:20.853872,AN004,2024-11-01 22:39:20.853872,7,25805514.7,False,
INV001438,OC001438,2024-07-16 18:35:06.021637,AN006,2024-07-17 18:35:06.021637,1,27971851.83,False,
INV001440,OC001440,2024-05-03 01:32:14.770802,AN005,2024-05-07 01:32:14.770802,4,7388908.21,False,
INV001441,OC001441,2024-05-26 21:59:11.839507,AN007,2024-06-01 21:59:11.839507,6,25092112.94,True,Monto incorrecto
INV001442,OC001442,2024-02-29 09:41:40.475562,AN004,2024-03-06 09:41:40.475562,6,4354626.3,False,
INV001443,OC001443,2024-02-25 23:22:49.847853,AN006,2024-02-26 23:22:49.847853,1,4091523.04,False,
INV001444,OC001444,2024-09-22 18:25:12.400878,AN006,2024-09-25 18:25:12.400878,3,391016.74,False,
INV001445,OC001445,2024-01-20 16:49:29.828126,AN007,2024-01-25 16:49:29.828126,5,4221083.45,False,
INV001446,OC001446,2024-09-25 01:08:49.930455,AN007,2024-09-29 01:08:49.930455,4,8511159.24,False,
INV001447,OC001447,2024-08-24 10:07:11.428463,AN005,2024-08-31 10:07:11.428463,7,29843.96,False,
INV001448,OC001448,2024-06-20 18:39:11.914006,AN008,2024-06-27 18:39:11.914006,7,2541586.06,False,
INV001450,OC001450,2024-01-05 18:38:25.158746,AN001,2024-01-12 18:38:25.158746,7,1562108.25,False,
INV001451,OC001451,2024-09-07 02:28:16.452463,AN001,2024-09-14 02:28:16.452463,7,54781755.52,False,
INV001452,OC001452,2024-02-21 00:07:38.328905,AN008,2024-02-26 00:07:38.328905,5,2337625.03,False,
INV001453,OC001453,2024-04-16 09:29:25.294774,AN006,2024-04-22 09:29:25.294774,6,764792.41,False,
INV001454,OC001454,2024-06-18 07:41:32.099694,AN003,2024-06-24 07:41:32.099694,6,64335772.56,False,
INV001455,OC001455,2024-04-27 18:37:14.431451,AN008,2024-04-29 18:37:14.431451,2,2126012.78,False,
INV001456,OC001456,2024-05-29 17:53:03.438565,AN004,2024-06-01 17:53:03.438565,3,163928698.46,False,
INV001457,OC001457,2024-09-19 13:16:48.224607,AN002,2024-09-25 13:16:48.224607,6,23008573.95,False,
INV001458,OC001458,2024-08-03 07:44:46.272672,AN004,2024-08-09 07:44:46.272672,6,1835097.13,False,
INV001460,OC001460,2024-03-11 08:40:59.499292,AN004,2024-03-16 08:40:59.499292,5,6573154.87,False,
INV001462,OC001462,2024-07-13 14:01:53.142563,AN002,2024-07-17 14:01:53.142563,4,9095661.1,False,
INV001463,OC001463,2024-05-19 05:23:00.777187,AN006,2024-05-23 05:23:00.777187,4,223184.89,False,
INV001465,OC001465,2025-01-01 11:25:15.562366,AN005,2025-01-03 11:25:15.562366,2,5928405.13,False,
INV001466,OC001466,2024-12-14 07:00:32.874598,AN005,2024-12-19 07:00:32.874598,5,8412462.18,False,
INV001469,OC001469,2024-04-21 22:57:04.812229,AN007,2024-04-25 22:57:04.812229,4,27705070.23,False,
INV001470,OC001470,2024-11-05 18:11:15.885444,AN008,2024-11-12 18:11:15.885444,7,14739285.21,False,
INV001471,OC001471,2024-04-12 00:45:28.803854,AN001,2024-04-13 00:45:28.803854,1,4511634.45,False,
INV001472,OC001472,2024-01-19 06:15:11.359150,AN008,2024-01-24 06:15:11.359150,5,7802256.71,False,
INV001473,OC001473,2024-05-07 23:11:08.696038,AN004,2024-05-08 23:11:08.696038,1,2215411.3,False,
INV001475,OC001475,2024-07-14 12:33:42.191168,AN003,2024-07-16 12:33:42.191168,2,4703764.01,False,
INV001476,OC001476,2024-01-07 23:49:29.823998,AN004,2024-01-10 23:49:29.823998,3,4357924.62,False,
INV001479,OC001479,2025-01-03 08:07:46.326886,AN005,2025-01-10 08:07:46.326886,7,790750.13,False,
INV001483,OC001483,2024-06-19 16:26:54.017745,AN004,2024-06-25 16:26:54.017745,6,3278041.2,False,
INV001484,OC001484,2024-06-23 07:55:40.127443,AN007,2024-06-26 07:55:40.127443,3,869392.89,True,SKU incorrecto
INV001485,OC001485,2024-11-04 02:59:08.259496,AN003,2024-11-11 02:59:08.259496,7,4969916.53,False,
INV001487,OC001487,2024-11-20 13:41:55.970188,AN001,2024-11-26 13:41:55.970188,6,11080154.57,False,
INV001488,OC001488,2024-01-30 04:16:34.358658,AN006,2024-02-06 04:16:34.358658,7,4732685.18,False,
INV001489,OC001489,2024-10-02 06:00:15.129652,AN004,2024-10-04 06:00:15.129652,2,84005092.19,True,Datos faltantes
INV001490,OC001490,2024-07-29 14:05:24.259844,AN004,2024-07-30 14:05:24.259844,1,10479728.46,False,
INV001491,OC001491,2024-03-26 17:35:00.320592,AN006,2024-03-29 17:35:00.320592,3,2987991.42,False,
INV001492,OC001492,2024-01-09 20:00:40.625516,AN006,2024-01-15 20:00:40.625516,6,1531877.39,False,
INV001493,OC001493,2024-12-16 09:52:11.779250,AN002,2024-12-17 09:52:11.779250,1,6848606.22,False,
INV001495,OC001495,2024-01-22 11:52:59.902229,AN008,2024-01-23 11:52:59.902229,1,65845.72,False,
INV001497,OC001497,2024-02-21 08:57:50.649782,AN003,2024-02-28 08:57:50.649782,7,12583181.2,False,
INV001499,OC001499,2024-03-23 12:45:11.330641,AN006,2024-03-24 12:45:11.330641,1,8155054.62,False,
INV001500,OC001500,2024-01-19 04:09:39.369663,AN003,2024-01-20 04:09:39.369663,1,1869403.23,False,
INV001502,OC001502,2024-05-01 18:45:15.327679,AN008,2024-05-06 18:45:15.327679,5,29631608.18,False,
INV001503,OC001503,2024-12-26 00:30:16.896244,AN003,2024-12-29 00:30:16.896244,3,2041984.0,False,
INV001504,OC001504,2024-08-03 15:51:22.295379,AN008,2024-08-06 15:51:22.295379,3,2182772.49,False,
INV001505,OC001505,2024-07-28 18:59:40.240867,AN003,2024-07-31 18:59:40.240867,3,128428013.65,False,
INV001506,OC001506,2024-05-24 19:16:58.444071,AN001,2024-05-25 19:16:58.444071,1,233996.44,False,
INV001507,OC001507,2024-06-20 15:19:42.809258,AN005,2024-06-21 15:19:42.809258,1,2015896.81,False,
INV001509,OC001509,2024-12-06 11:30:18.432402,AN003,2024-12-11 11:30:18.432402,5,32079385.36,False,
INV001510,OC001510,2024-08-09 13:59:50.883901,AN001,2024-08-13 13:59:50.883901,4,3116404.77,False,
INV001512,OC001512,2024-02-08 18:09:20.182783,AN007,2024-02-09 18:09:20.182783,1,667291.48,False,
INV001513,OC001513,2024-09-25 04:09:04.631068,AN004,2024-09-29 04:09:04.631068,4,16126370.11,False,
INV001514,OC001514,2024-10-27 12:40:31.048404,AN006,2024-11-03 12:40:31.048404,7,9109380.96,False,
INV001515,OC001515,2024-11-08 13:53:22.510039,AN005,2024-11-15 13:53:22.510039,7,1427456.56,False,
INV001516,OC001516,2024-06-26 03:19:06.528975,AN005,2024-06-28 03:19:06.528975,2,1872490.07,False,
INV001517,OC001517,2024-09-15 23:43:28.993316,AN007,2024-09-20 23:43:28.993316,5,3960712.06,False,
INV001520,OC001520,2024-12-04 08:41:29.799459,AN007,2024-12-06 08:41:29.799459,2,2306888.92,False,
INV001521,OC001521,2024-09-29 21:55:07.184473,AN004,2024-10-05 21:55:07.184473,6,5982609.35,False,
INV001523,OC001523,2024-11-22 18:16:46.861795,AN007,2024-11-27 18:16:46.861795,5,2272901.12,False,
INV001524,OC001524,2024-10-30 02:50:46.636785,AN007,2024-11-02 02:50:46.636785,3,5567677.98,False,
INV001525,OC001525,2024-06-29 13:12:22.564141,AN005,2024-07-06 13:12:22.564141,7,6030589.75,False,
INV001526,OC001526,2024-10-21 16:22:15.516973,AN006,2024-10-24 16:22:15.516973,3,1503160.97,False,
INV001527,OC001527,2024-10-31 06:46:29.591655,AN001,2024-11-06 06:46:29.591655,6,9767601.23,False,
INV001529,OC001529,2024-06-10 13:50:53.219185,AN007,2024-06-12 13:50:53.219185,2,8932695.2,False,
INV001531,OC001531,2024-01-26 20:29:38.358737,AN003,2024-02-02 20:29:38.358737,7,14183756.06,False,
INV001532,OC001532,2024-08-20 22:10:14.131245,AN004,2024-08-24 22:10:14.131245,4,10022025.43,False,
INV001533,OC001533,2024-01-21 09:55:37.408528,AN007,2024-01-23 09:55:37.408528,2,6951759.24,False,
INV001537,OC001537,2024-02-17 14:50:32.483384,AN008,2024-02-22 14:50:32.483384,5,31978532.62,False,
INV001538,OC001538,2024-01-24 13:56:28.710198,AN002,2024-01-25 13:56:28.710198,1,7874342.55,False,
INV001542,OC001542,2024-11-22 13:06:22.580485,AN006,2024-11-25 13:06:22.580485,3,7525544.19,False,
INV001543,OC001543,2024-04-07 13:42:19.854575,AN008,2024-04-13 13:42:19.854575,6,35381376.34,False,
INV001544,OC001544,2024-04-12 05:18:40.568699,AN005,2024-04-19 05:18:40.568699,7,75204.9,False,
INV001545,OC001545,2024-02-26 05:23:07.446719,AN003,2024-02-28 05:23:07.446719,2,597694.37,False,
INV001546,OC001546,2024-08-12 05:42:55.879481,AN006,2024-08-13 05:42:55.879481,1,51556228.81,False,
INV001548,OC001548,2024-03-08 06:25:48.271298,AN008,2024-03-09 06:25:48.271298,1,9722187.52,False,
INV001549,OC001549,2024-05-04 04:03:18.150425,AN003,2024-05-07 04:03:18.150425,3,144766.4,False,
INV001550,OC001550,2024-12-02 06:54:08.300848,AN007,2024-12-06 06:54:08.300848,4,3329776.16,False,
INV001551,OC001551,2024-05-27 00:58:20.982473,AN005,2024-06-02 00:58:20.982473,6,6857873.65,False,
INV001552,OC001552,2024-03-12 01:57:54.513446,AN008,2024-03-16 01:57:54.513446,4,67250401.8,False,
INV001553,OC001553,2024-08-16 16:51:13.562893,AN005,2024-08-19 16:51:13.562893,3,1920519.94,False,
INV001555,OC001555,2024-06-18 13:49:12.433482,AN003,2024-06-20 13:49:12.433482,2,3495861.52,False,
INV001556,OC001556,2024-11-08 07:39:47.672982,AN007,2024-11-14 07:39:47.672982,6,14012361.38,False,
INV001557,OC001557,2024-10-15 20:32:03.279777,AN004,2024-10-16 20:32:03.279777,1,7884815.51,False,
INV001559,OC001559,2024-07-04 09:58:10.988139,AN005,2024-07-07 09:58:10.988139,3,1630684.85,False,
INV001560,OC001560,2024-12-10 02:46:24.134423,AN004,2024-12-16 02:46:24.134423,6,2355961.95,False,
INV001561,OC001561,2024-02-05 16:05:13.570035,AN002,2024-02-10 16:05:13.570035,5,5266254.21,False,
INV001562,OC001562,2024-10-25 08:06:01.761805,AN003,2024-10-30 08:06:01.761805,5,1509053.86,False,
INV001564,OC001564,2024-07-20 00:17:45.473739,AN005,2024-07-24 00:17:45.473739,4,2453078.59,False,
INV001565,OC001565,2024-09-10 07:20:10.779773,AN007,2024-09-15 07:20:10.779773,5,63652126.71,False,
INV001567,OC001567,2024-11-21 11:25:41.760399,AN002,2024-11-23 11:25:41.760399,2,28030261.82,False,
INV001568,OC001568,2024-11-14 23:24:07.311471,AN002,2024-11-17 23:24:07.311471,3,25247903.55,False,
INV001569,OC001569,2024-09-26 08:07:27.642171,AN002,2024-09-30 08:07:27.642171,4,26005056.66,False,
INV001570,OC001570,2024-04-27 11:24:59.496570,AN002,2024-04-29 11:24:59.496570,2,9853270.7,False,
INV001571,OC001571,2024-02-10 06:18:00.151448,AN005,2024-02-13 06:18:00.151448,3,14821223.77,False,
INV001572,OC001572,2024-03-06 15:53:06.996748,AN006,2024-03-10 15:53:06.996748,4,7627261.83,False,
INV001573,OC001573,2024-07-19 02:29:47.487375,AN002,2024-07-23 02:29:47.487375,4,39362533.21,False,
INV001575,OC001575,2024-10-16 05:02:51.033292,AN007,2024-10-18 05:02:51.033292,2,45834645.56,False,
INV001577,OC001577,2024-02-09 10:15:23.374092,AN001,2024-02-13 10:15:23.374092,4,3111244.14,False,
INV001578,OC001578,2024-10-03 01:54:09.788804,AN003,2024-10-07 01:54:09.788804,4,3295724.48,False,
INV001579,OC001579,2024-12-20 12:09:11.453538,AN003,2024-12-21 12:09:11.453538,1,7540326.68,False,
INV001580,OC001580,2024-11-25 00:45:49.385271,AN006,2024-11-28 00:45:49.385271,3,12465770.58,False,
INV001582,OC001582,2024-08-04 13:33:19.203053,AN003,2024-08-05 13:33:19.203053,1,8019137.58,False,
INV001583,OC001583,2024-06-26 02:31:21.328439,AN006,2024-07-03 02:31:21.328439,7,8407474.13,False,
INV001585,OC001585,2024-07-11 08:57:56.471393,AN008,2024-07-18 08:57:56.471393,7,1615424.34,False,
INV001587,OC001587,2024-05-31 04:25:18.071826,AN006,2024-06-07 04:25:18.071826,7,1900863.99,False,
INV001588,OC001588,2024-10-24 00:34:36.397688,AN002,2024-10-31 00:34:36.397688,7,7868170.31,False,
INV001592,OC001592,2024-02-09 00:00:42.622075,AN005,2024-02-10 00:00:42.622075,1,70788075.88,False,
INV001594,OC001594,2024-06-25 11:02:46.414577,AN003,2024-06-29 11:02:46.414577,4,17741249.39,False,
INV001595,OC001595,2024-12-17 09:29:11.508272,AN003,2024-12-23 09:29:11.508272,6,5982416.56,False,
INV001596,OC001596,2024-08-25 14:41:31.042503,AN004,2024-08-29 14:41:31.042503,4,5528147.88,False,
INV001598,OC001598,2024-05-16 07:17:27.034181,AN001,2024-05-17 07:17:27.034181,1,3784355.22,False,
INV001599,OC001599,2024-01-20 06:57:20.327938,AN002,2024-01-22 06:57:20.327938,2,1069937.19,False,
INV001600,OC001600,2024-09-21 22:46:29.903675,AN006,2024-09-22 22:46:29.903675,1,6133336.47,False,
INV001601,OC001601,2024-05-22 07:03:58.426091,AN004,2024-05-24 07:03:58.426091,2,69377829.21,False,
INV001602,OC001602,2024-04-22 00:01:05.419009,AN003,2024-04-24 00:01:05.419009,2,7429194.45,False,
INV001603,OC001603,2024-12-25 21:18:19.480872,AN003,2024-12-27 21:18:19.480872,2,12517443.82,False,
INV001606,OC001606,2024-01-21 07:00:47.575829,AN002,2024-01-24 07:00:47.575829,3,24690994.59,False,
INV001607,OC001607,2024-01-26 15:58:01.178449,AN006,2024-01-31 15:58:01.178449,5,13814954.24,False,
INV001608,OC001608,2024-06-17 13:03:15.789005,AN005,2024-06-22 13:03:15.789005,5,3512902.4,False,
INV001609,OC001609,2024-11-16 18:15:56.440305,AN004,2024-11-17 18:15:56.440305,1,9046172.89,False,
INV001610,OC001610,2024-06-27 04:19:15.556068,AN006,2024-07-03 04:19:15.556068,6,24043735.05,False,
INV001611,OC001611,2024-11-10 00:01:30.577085,AN004,2024-11-14 00:01:30.577085,4,4476407.16,False,
INV001612,OC001612,2024-12-05 09:06:06.922712,AN008,2024-12-07 09:06:06.922712,2,8940078.28,False,
INV001613,OC001613,2024-04-18 05:32:37.229899,AN002,2024-04-24 05:32:37.229899,6,150098505.39,False,
INV001614,OC001614,2024-10-22 02:34:30.321204,AN007,2024-10-25 02:34:30.321204,3,7520629.0,False,
INV001615,OC001615,2024-09-25 06:40:02.210986,AN002,2024-09-27 06:40:02.210986,2,2027324.6,False,
INV001616,OC001616,2024-06-18 17:18:53.534460,AN007,2024-06-20 17:18:53.534460,2,4003967.02,False,
INV001617,OC001617,2024-10-02 18:13:47.735705,AN006,2024-10-07 18:13:47.735705,5,1188828.68,False,
INV001620,OC001620,2024-05-12 07:29:55.262460,AN006,2024-05-19 07:29:55.262460,7,29639736.62,False,
INV001621,OC001621,2024-10-11 19:07:51.950094,AN003,2024-10-12 19:07:51.950094,1,65721556.7,False,
INV001623,OC001623,2024-08-22 01:10:08.279090,AN004,2024-08-26 01:10:08.279090,4,4318608.93,False,
INV001625,OC001625,2024-09-28 22:39:39.006454,AN003,2024-10-03 22:39:39.006454,5,2657319.76,False,
INV001627,OC001627,2024-09-26 09:53:22.600604,AN005,2024-09-28 09:53:22.600604,2,2230101.37,True,SKU incorrecto
INV001628,OC001628,2024-09-17 18:28:28.289824,AN002,2024-09-24 18:28:28.289824,7,660382.3,False,
INV001629,OC001629,2024-12-23 09:24:19.283129,AN008,2024-12-24 09:24:19.283129,1,25585523.77,False,
INV001631,OC001631,2024-01-30 19:28:16.315160,AN006,2024-02-01 19:28:16.315160,2,2018593.97,False,
INV001632,OC001632,2024-04-21 20:40:11.848926,AN003,2024-04-24 20:40:11.848926,3,79447160.84,False,
INV001633,OC001633,2024-12-06 12:46:32.175464,AN001,2024-12-13 12:46:32.175464,7,4395921.56,False,
INV001634,OC001634,2024-10-29 16:14:40.486080,AN006,2024-11-04 16:14:40.486080,6,9325743.73,False,
INV001635,OC001635,2024-10-21 02:44:32.673168,AN002,2024-10-26 02:44:32.673168,5,2401829.59,False,
INV001636,OC001636,2024-09-29 21:59:34.214437,AN005,2024-10-02 21:59:34.214437,3,2314515.4,False,
INV001638,OC001638,2024-04-10 05:29:25.981578,AN007,2024-04-15 05:29:25.981578,5,2051679.44,True,Monto incorrecto
INV001640,OC001640,2024-05-10 14:22:05.477474,AN008,2024-05-16 14:22:05.477474,6,4395403.41,False,
